Unnamed: 0,y,x,z,distance,speedlimit
0,-1529.7000000000005,-2046.9,0.0,0.0,50
1,-1529.7000000000005,-2046.7,0.0,0.2000000000000454,50
2,-1529.7000000000005,-2046.5,0.0,0.4000000000000909,50
3,-1529.5,-2046.3,0.0,0.682842712474935,50
4,-1529.5,-2046.1,0.0,0.8828427124749805,50
5,-1529.5,-2045.9,0.0,1.0828427124747986,50
6,-1529.5,-2045.7,0.0,1.282842712474844,50
7,-1529.5,-2045.5,0.0,1.4828427124748895,50
8,-1529.5,-2045.3,0.0,1.682842712474935,50
9,-1529.5,-2045.1,0.0,1.8828427124749805,50
10,-1529.5,-2044.9,0.0,2.0828427124747986,50
11,-1529.5,-2044.7,0.0,2.282842712474844,50
12,-1529.5,-2044.5,0.0,2.482842712474889,50
13,-1529.5,-2044.3,0.0,2.682842712474935,50
14,-1529.5,-2044.1,0.0,2.8828427124749805,50
15,-1529.5,-2043.9,0.0,3.0828427124747986,50
16,-1529.5,-2043.7,0.0,3.282842712474844,50
17,-1529.5,-2043.5,0.0,3.482842712474889,50
18,-1529.5,-2043.3,0.0,3.682842712474935,50
19,-1529.5,-2043.1,0.0,3.882842712474981,50
20,-1529.5,-2042.9,0.0,4.082842712474799,50
21,-1529.5,-2042.7,0.0,4.282842712474844,50
22,-1529.5,-2042.5,0.0,4.4828427124748895,50
23,-1529.5,-2042.3,0.0,4.682842712474935,50
24,-1529.5,-2042.1,0.0,4.8828427124749805,50
25,-1529.5,-2041.9,0.0,5.082842712474799,50
26,-1529.5,-2041.7,0.0,5.282842712474844,50
27,-1529.5,-2041.5,0.0,5.4828427124748895,50
28,-1529.5,-2041.3,0.0,5.682842712474935,50
29,-1529.5,-2041.1,0.0,5.8828427124749805,50
30,-1529.5,-2040.9,0.0,6.082842712474799,50
31,-1529.5,-2040.7,0.0,6.282842712474844,50
32,-1529.5,-2040.5,0.0,6.4828427124748895,50
33,-1529.5,-2040.3,0.0,6.682842712474935,50
34,-1529.5,-2040.1,0.0,6.8828427124749805,50
35,-1529.5,-2039.9,0.0,7.082842712474799,50
36,-1529.5,-2039.7,0.0,7.282842712474844,50
37,-1529.5,-2039.5,0.0,7.4828427124748895,50
38,-1529.5,-2039.3,0.0,7.682842712474935,50
39,-1529.5,-2039.1,0.0,7.88284271247498,50
40,-1529.5,-2038.9,0.0,8.082842712474799,50
41,-1529.5,-2038.7,0.0,8.282842712474844,50
42,-1529.5,-2038.5,0.0,8.48284271247489,50
43,-1529.5,-2038.3,0.0,8.682842712474935,50
44,-1529.5,-2038.1,0.0,8.88284271247498,50
45,-1529.5,-2037.9,0.0,9.0828427124748,50
46,-1529.5,-2037.7,0.0,9.282842712474844,50
47,-1529.5,-2037.5,0.0,9.48284271247489,50
48,-1529.5,-2037.3,0.0,9.682842712474937,50
49,-1529.5,-2037.1,0.0,9.88284271247498,50
50,-1529.5,-2036.9,0.0,10.0828427124748,50
51,-1529.5,-2036.7,0.0,10.282842712474844,50
52,-1529.5,-2036.5,0.0,10.48284271247489,50
53,-1529.5,-2036.3,0.0,10.682842712474937,50
54,-1529.5,-2036.1,0.0,10.88284271247498,50
55,-1529.5,-2035.9,0.0,11.0828427124748,50
56,-1529.5,-2035.7,0.0,11.282842712474844,50
57,-1529.5,-2035.5,0.0,11.48284271247489,50
58,-1529.5,-2035.3,0.0,11.682842712474937,50
59,-1529.5,-2035.1,0.0,11.88284271247498,50
60,-1529.5,-2034.9,0.0,12.0828427124748,50
61,-1529.5,-2034.7,0.0,12.282842712474844,50
62,-1529.5,-2034.5,0.0,12.48284271247489,50
63,-1529.5,-2034.3,0.0,12.682842712474937,50
64,-1529.5,-2034.1,0.0,12.88284271247498,50
65,-1529.5,-2033.9,0.0,13.0828427124748,50
66,-1529.5,-2033.7,0.0,13.282842712474844,50
67,-1529.5,-2033.5,0.0,13.48284271247489,50
68,-1529.5,-2033.3,0.0,13.682842712474937,50
69,-1529.5,-2033.1,0.0,13.88284271247498,50
70,-1529.5,-2032.9,0.0,14.0828427124748,50
71,-1529.5,-2032.7,0.0,14.282842712474844,50
72,-1529.5,-2032.5,0.0,14.48284271247489,50
73,-1529.5,-2032.3,0.0,14.682842712474937,50
74,-1529.5,-2032.1,0.0,14.88284271247498,50
75,-1529.5,-2031.9,0.0,15.0828427124748,50
76,-1529.5,-2031.7,0.0,15.282842712474844,50
77,-1529.5,-2031.5,0.0,15.48284271247489,50
78,-1529.5,-2031.3,0.0,15.682842712474937,50
79,-1529.5,-2031.1,0.0,15.88284271247498,50
80,-1529.5,-2030.9,0.0,16.0828427124748,50
81,-1529.5,-2030.7,0.0,16.282842712474846,50
82,-1529.5,-2030.5,0.0,16.48284271247489,50
83,-1529.5,-2030.3,0.0,16.682842712474937,50
84,-1529.5,-2030.1,0.0,16.882842712474982,50
85,-1529.5,-2029.9,0.0,17.0828427124748,50
86,-1529.5,-2029.7,0.0,17.282842712474846,50
87,-1529.5,-2029.5,0.0,17.48284271247489,50
88,-1529.5,-2029.3,0.0,17.682842712474937,50
